vehicle_id,fuel_type,vehicle_type,timestamp,mq2,mq135,co2_ppm,co_ppm,nox_ppb,pm25_ugm3,temperature,humidity,aqi_status
VH003,CNG,City Bus,2026-07-24 18:45:11.213000,203.1,236.2,479.2,3.72,38.9,1.69,78.1,53.5,Safe
VH003,CNG,City Bus,2026-07-24 18:45:26.213000,145.2,158.0,471.0,2.69,36.6,0.0,66.8,66.9,Safe
VH003,CNG,City Bus,2026-07-24 18:45:41.213000,353.2,243.7,376.1,4.27,8.8,12.72,77.8,56.1,Safe
VH003,CNG,City Bus,2026-07-24 18:45:56.213000,129.6,128.2,364.5,2.5,22.8,3.15,82.1,46.3,Safe
VH003,CNG,City Bus,2026-07-24 18:46:11.213000,283.1,233.6,417.3,4.38,36.2,1.2,56.3,52.6,Safe
VH003,CNG,City Bus,2026-07-24 18:46:26.213000,222.6,255.4,354.7,2.07,49.6,1.65,66.4,52.2,Safe
VH003,CNG,City Bus,2026-07-24 18:46:41.213000,138.3,181.7,440.9,1.07,31.3,6.03,84.9,46.6,Safe
VH003,CNG,City Bus,2026-07-24 18:46:56.213000,143.1,148.1,415.3,2.87,32.7,5.07,66.5,48.3,Safe
VH003,CNG,City Bus,2026-07-24 18:47:11.213000,127.1,174.7,449.4,4.53,43.9,2.57,53.9,53.2,Safe
VH003,CNG,City Bus,2026-07-24 18:47:26.213000,138.7,127.2,497.7,4.82,17.3,0.67,74.2,40.5,Safe
VH003,CNG,City Bus,2026-07-24 18:47:41.213000,178.9,227.1,350.2,1.45,50.5,4.54,58.8,42.2,Safe
VH003,CNG,City Bus,2026-07-24 18:47:56.213000,141.4,128.7,420.7,4.23,44.6,6.07,72.5,51.3,Safe
VH003,CNG,City Bus,2026-07-24 18:48:11.213000,184.9,155.6,381.4,3.32,19.9,2.83,81.1,59.5,Safe
VH003,CNG,City Bus,2026-07-24 18:48:26.213000,223.7,153.8,392.9,4.25,34.0,1.91,74.4,55.6,Safe
VH003,CNG,City Bus,2026-07-24 18:48:41.213000,198.2,235.1,506.0,1.98,8.5,7.39,59.4,48.7,Safe
VH003,CNG,City Bus,2026-07-24 18:48:56.213000,289.1,109.7,361.6,8.4,34.4,7.9,77.4,51.0,Safe
VH003,CNG,City Bus,2026-07-24 18:49:11.213000,161.9,219.9,474.6,0.7,50.4,0.0,56.0,42.8,Safe
VH003,CNG,City Bus,2026-07-24 18:49:26.213000,213.3,235.8,362.9,2.44,8.6,3.46,66.0,40.1,Safe
VH003,CNG,City Bus,2026-07-24 18:49:41.213000,132.1,183.6,426.3,0.82,40.5,5.11,67.4,65.1,Safe
VH003,CNG,City Bus,2026-07-24 18:49:56.213000,153.3,258.1,495.6,2.13,40.6,2.11,58.9,42.2,Safe
VH003,CNG,City Bus,2026-07-24 18:50:11.213000,149.9,234.1,462.0,0.69,44.2,0.23,67.1,50.0,Safe
VH003,CNG,City Bus,2026-07-24 18:50:26.213000,217.1,226.0,360.2,4.8,19.8,7.5,82.0,58.3,Safe
VH003,CNG,City Bus,2026-07-24 18:50:41.213000,237.4,170.4,461.1,1.83,16.0,5.12,79.2,57.3,Safe
VH003,CNG,City Bus,2026-07-24 18:50:56.213000,117.1,224.3,379.2,0.87,12.8,8.39,77.8,52.6,Safe
VH003,CNG,City Bus,2026-07-24 18:51:11.213000,212.6,194.5,370.2,1.76,38.0,7.02,54.4,49.9,Safe
VH003,CNG,City Bus,2026-07-24 18:51:26.213000,241.2,253.9,373.5,1.5,30.5,3.43,81.0,59.1,Safe
VH003,CNG,City Bus,2026-07-24 18:51:41.213000,229.6,180.7,510.0,1.07,28.7,4.8,65.1,64.2,Safe
VH003,CNG,City Bus,2026-07-24 18:51:56.213000,181.6,132.5,399.5,4.14,15.4,6.21,68.2,53.4,Safe
VH003,CNG,City Bus,2026-07-24 18:52:11.213000,223.4,215.5,498.7,0.72,24.1,1.8,64.4,43.0,Safe
VH003,CNG,City Bus,2026-07-24 18:52:26.213000,185.9,226.8,470.0,1.65,43.5,3.69,49.5,67.0,Safe
VH003,CNG,City Bus,2026-07-24 18:52:41.213000,162.2,120.3,508.1,3.42,6.5,7.02,61.6,45.3,Safe
VH003,CNG,City Bus,2026-07-24 18:52:56.213000,259.1,121.3,399.6,0.07,43.6,6.32,60.1,66.8,Safe
VH003,CNG,City Bus,2026-07-24 18:53:11.213000,226.7,259.4,384.8,0.27,10.4,1.94,84.2,53.8,Safe
VH003,CNG,City Bus,2026-07-24 18:53:26.213000,153.3,179.7,497.1,1.42,31.0,3.55,76.0,47.9,Safe
VH003,CNG,City Bus,2026-07-24 18:53:41.213000,127.4,119.6,488.5,1.22,21.3,3.34,64.3,47.4,Safe
VH003,CNG,City Bus,2026-07-24 18:53:56.213000,180.5,161.4,383.9,0.94,15.0,2.91,55.5,64.9,Safe
VH003,CNG,City Bus,2026-07-24 18:54:11.213000,146.0,122.1,445.2,0.15,14.1,3.35,53.9,56.4,Safe
VH003,CNG,City Bus,2026-07-24 18:54:26.213000,251.7,159.6,391.0,0.47,36.4,6.8,75.2,44.2,Safe
VH003,CNG,City Bus,2026-07-24 18:54:41.213000,244.8,172.6,469.1,0.28,10.5,7.6,56.3,55.3,Safe
VH003,CNG,City Bus,2026-07-24 18:54:56.213000,134.3,88.3,436.1,0.89,46.9,2.59,66.7,59.1,Safe
VH003,CNG,City Bus,2026-07-24 18:55:11.213000,267.1,91.9,496.1,4.46,25.4,7.86,58.0,57.7,Safe
VH003,CNG,City Bus,2026-07-24 18:55:26.213000,257.0,255.5,409.4,1.54,41.2,2.12,68.5,65.2,Safe
VH003,CNG,City Bus,2026-07-24 18:55:41.213000,150.5,115.9,480.6,1.33,7.1,3.42,66.2,41.9,Safe
VH003,CNG,City Bus,2026-07-24 18:55:56.213000,160.8,87.5,432.0,1.55,10.9,0.0,75.0,41.7,Safe
VH003,CNG,City Bus,2026-07-24 18:56:11.213000,188.8,237.1,510.2,4.6,46.2,6.02,56.9,52.1,Safe
VH003,CNG,City Bus,2026-07-24 18:56:26.213000,269.6,238.0,364.2,1.2,25.5,7.58,80.7,62.9,Safe
VH003,CNG,City Bus,2026-07-24 18:56:41.213000,139.3,136.9,443.7,2.83,19.1,5.62,61.6,64.2,Safe
VH003,CNG,City Bus,2026-07-24 18:56:56.213000,194.1,175.3,378.0,0.0,7.6,7.18,80.9,55.5,Safe
VH003,CNG,City Bus,2026-07-24 18:57:11.213000,140.1,254.1,502.7,3.04,43.3,3.19,51.1,49.3,Safe
VH003,CNG,City Bus,2026-07-24 18:57:26.213000,163.5,227.5,389.2,3.61,14.5,0.69,81.6,64.4,Safe
VH003,CNG,City Bus,2026-07-24 18:57:41.213000,250.7,186.3,477.7,3.93,25.6,5.37,53.6,64.3,Safe
VH003,CNG,City Bus,2026-07-24 18:57:56.213000,260.3,200.4,502.4,0.0,35.8,0.38,73.8,39.8,Safe
VH003,CNG,City Bus,2026-07-24 18:58:11.213000,266.4,143.5,385.9,2.59,42.5,6.38,76.8,55.3,Safe
VH003,CNG,City Bus,2026-07-24 18:58:26.213000,264.4,160.6,428.8,2.62,21.8,1.85,62.6,45.2,Safe
VH003,CNG,City Bus,2026-07-24 18:58:41.213000,266.4,105.9,494.9,1.15,43.2,3.72,53.4,59.6,Safe
VH003,CNG,City Bus,2026-07-24 18:58:56.213000,228.4,263.8,458.1,4.27,44.0,6.67,62.2,61.7,Safe
VH003,CNG,City Bus,2026-07-24 18:59:11.213000,207.2,238.9,503.7,4.6,8.7,4.17,73.5,48.2,Safe
VH003,CNG,City Bus,2026-07-24 18:59:26.213000,170.7,91.4,424.9,3.18,15.5,7.37,76.2,52.3,Safe
VH003,CNG,City Bus,2026-07-24 18:59:41.213000,230.7,181.1,487.0,3.78,36.1,6.42,58.4,54.6,Safe
VH003,CNG,City Bus,2026-07-24 18:59:56.213000,246.6,120.2,488.3,1.08,41.4,6.63,54.6,40.6,Safe
VH003,CNG,City Bus,2026-07-24 19:00:11.213000,233.4,209.2,464.4,3.13,25.7,7.55,77.4,52.0,Safe
VH003,CNG,City Bus,2026-07-24 19:00:26.213000,240.1,139.5,385.2,1.06,30.0,3.52,83.8,48.9,Safe
VH003,CNG,City Bus,2026-07-24 19:00:41.213000,188.6,106.2,432.9,4.56,29.4,0.84,58.3,43.1,Safe
VH003,CNG,City Bus,2026-07-24 19:00:56.213000,210.6,99.2,469.3,0.68,26.3,5.36,83.9,39.7,Safe
VH003,CNG,City Bus,2026-07-24 19:01:11.213000,237.5,267.4,464.0,1.15,42.5,4.81,84.0,53.9,Safe
VH003,CNG,City Bus,2026-07-24 19:01:26.213000,156.0,199.3,520.2,0.0,28.4,5.65,53.6,55.4,Safe
VH003,CNG,City Bus,2026-07-24 19:01:41.213000,213.1,234.1,425.6,0.88,47.3,4.52,62.6,58.7,Safe
VH003,CNG,City Bus,2026-07-24 19:01:56.213000,128.5,164.1,488.9,1.85,22.1,5.4,82.6,57.6,Safe
VH003,CNG,City Bus,2026-07-24 19:02:11.213000,252.3,139.7,413.4,4.39,15.3,6.95,78.1,47.5,Safe
VH003,CNG,City Bus,2026-07-24 19:02:26.213000,313.8,133.4,426.1,5.95,35.5,10.39,69.6,64.4,Safe
VH003,CNG,City Bus,2026-07-24 19:02:41.213000,243.0,158.1,458.5,4.64,32.6,7.13,54.1,46.8,Safe
VH003,CNG,City Bus,2026-07-24 19:02:56.213000,266.5,213.7,451.0,4.77,31.8,0.94,79.1,66.0,Safe
VH003,CNG,City Bus,2026-07-24 19:03:11.213000,217.7,115.5,396.3,1.36,48.4,2.52,52.7,51.3,Safe
VH003,CNG,City Bus,2026-07-24 19:03:26.213000,158.9,149.8,449.0,0.79,9.2,4.79,84.5,50.4,Safe
VH003,CNG,City Bus,2026-07-24 19:03:41.213000,244.9,143.9,384.2,2.26,25.8,4.74,49.4,59.7,Safe
VH003,CNG,City Bus,2026-07-24 19:03:56.213000,117.1,115.7,508.2,4.51,25.3,2.88,61.3,63.9,Safe
VH003,CNG,City Bus,2026-07-24 19:04:11.213000,281.5,193.1,443.9,4.21,29.3,0.39,54.1,68.0,Safe
VH003,CNG,City Bus,2026-07-24 19:04:26.213000,209.2,224.9,514.9,4.09,45.2,2.86,80.5,62.3,Safe
VH003,CNG,City Bus,2026-07-24 19:04:41.213000,208.6,128.8,442.6,0.5,47.3,7.58,65.8,48.7,Safe
VH003,CNG,City Bus,2026-07-24 19:04:56.213000,191.0,254.6,411.2,3.74,44.4,7.7,63.9,56.0,Safe
VH003,CNG,City Bus,2026-07-24 19:05:11.213000,271.2,181.2,487.3,0.14,45.3,1.9,84.9,62.3,Safe
VH003,CNG,City Bus,2026-07-24 19:05:26.213000,250.3,90.0,377.5,1.28,12.9,1.45,58.1,61.2,Safe
VH003,CNG,City Bus,2026-07-24 19:05:41.213000,267.4,111.7,464.7,7.87,51.7,12.56,53.6,59.6,Safe
VH003,CNG,City Bus,2026-07-24 19:05:56.213000,133.4,143.4,466.7,1.49,24.7,6.09,76.4,43.2,Safe
VH003,CNG,City Bus,2026-07-24 19:06:11.213000,242.5,210.3,387.2,4.12,19.5,5.35,59.5,50.9,Safe
VH003,CNG,City Bus,2026-07-24 19:06:26.213000,243.2,240.8,384.4,3.7,34.5,6.62,84.4,48.2,Safe
VH003,CNG,City Bus,2026-07-24 19:06:41.213000,277.8,123.4,428.8,3.75,14.0,3.18,83.4,49.0,Safe
VH003,CNG,City Bus,2026-07-24 19:06:56.213000,171.3,192.5,474.0,3.34,17.9,6.86,58.3,56.6,Safe
VH003,CNG,City Bus,2026-07-24 19:07:11.213000,171.4,105.3,443.8,1.3,45.9,3.81,56.1,45.4,Safe
VH003,CNG,City Bus,2026-07-24 19:07:26.213000,134.4,215.6,375.5,4.11,28.2,6.35,62.7,62.1,Safe
VH003,CNG,City Bus,2026-07-24 19:07:41.213000,220.5,95.7,385.1,4.23,9.7,1.9,58.6,38.6,Safe
VH003,CNG,City Bus,2026-07-24 19:07:56.213000,207.5,125.5,389.8,2.47,20.4,2.15,76.9,39.6,Safe
VH003,CNG,City Bus,2026-07-24 19:08:11.213000,232.1,157.0,435.1,3.47,25.1,2.11,57.4,59.6,Safe
VH003,CNG,City Bus,2026-07-24 19:08:26.213000,255.2,179.8,364.8,5.09,16.5,2.08,82.8,43.7,Safe
VH003,CNG,City Bus,2026-07-24 19:08:41.213000,228.9,189.6,517.5,4.73,18.3,6.63,62.9,42.6,Safe
VH003,CNG,City Bus,2026-07-24 19:08:56.213000,254.3,184.1,410.7,2.06,46.3,7.04,54.7,45.9,Safe
VH003,CNG,City Bus,2026-07-24 19:09:11.213000,188.6,163.7,483.7,1.64,12.3,3.53,69.9,59.1,Safe
VH003,CNG,City Bus,2026-07-24 19:09:26.213000,150.2,215.5,420.6,0.6,34.0,5.27,51.6,68.5,Safe
VH003,CNG,City Bus,2026-07-24 19:09:41.213000,192.4,130.0,512.9,0.68,42.6,0.97,68.8,60.8,Safe
VH003,CNG,City Bus,2026-07-24 19:09:56.213000,271.7,255.0,490.7,2.92,25.6,3.69,69.0,51.8,Safe
VH003,CNG,City Bus,2026-07-24 19:10:11.213000,261.4,139.4,356.2,0.0,31.0,2.8,83.5,54.3,Safe
VH003,CNG,City Bus,2026-07-24 19:10:26.213000,261.1,266.5,422.3,4.13,25.0,1.23,58.4,53.2,Safe
VH003,CNG,City Bus,2026-07-24 19:10:41.213000,259.0,246.1,465.8,0.0,41.2,7.5,82.6,41.2,Safe
VH003,CNG,City Bus,2026-07-24 19:10:56.213000,224.3,163.8,474.0,4.43,16.4,1.95,68.2,66.6,Safe
VH003,CNG,City Bus,2026-07-24 19:11:11.213000,231.6,133.9,469.5,1.01,24.7,3.88,64.4,53.4,Safe
VH003,CNG,City Bus,2026-07-24 19:11:26.213000,238.2,198.6,410.8,1.67,32.5,1.49,52.9,48.1,Safe
VH003,CNG,City Bus,2026-07-24 19:11:41.213000,166.5,173.8,496.5,3.45,36.8,2.71,82.3,52.9,Safe
VH003,CNG,City Bus,2026-07-24 19:11:56.213000,162.7,136.3,483.1,0.16,34.5,5.81,84.5,58.1,Safe
VH003,CNG,City Bus,2026-07-24 19:12:11.213000,141.4,206.9,410.0,2.65,42.4,5.04,59.2,55.5,Safe
VH003,CNG,City Bus,2026-07-24 19:12:26.213000,256.8,218.9,477.1,4.08,32.5,1.68,81.0,46.9,Safe
VH003,CNG,City Bus,2026-07-24 19:12:41.213000,269.2,150.9,477.7,3.81,24.2,4.85,53.3,53.4,Safe
VH003,CNG,City Bus,2026-07-24 19:12:56.213000,213.4,150.3,440.7,1.56,24.4,7.52,75.5,51.5,Safe
VH003,CNG,City Bus,2026-07-24 19:13:11.213000,166.1,123.4,516.8,2.44,11.0,6.64,75.9,50.6,Safe
VH003,CNG,City Bus,2026-07-24 19:13:26.213000,258.3,249.0,424.2,0.9,35.6,5.78,60.2,66.4,Safe
VH003,CNG,City Bus,2026-07-24 19:13:41.213000,227.2,214.6,368.5,4.57,44.4,6.6,56.5,49.8,Safe
VH003,CNG,City Bus,2026-07-24 19:13:56.213000,251.3,181.8,395.4,1.17,44.1,5.27,59.2,53.9,Safe
VH003,CNG,City Bus,2026-07-24 19:14:11.213000,301.0,155.7,471.1,6.21,9.5,17.14,75.9,57.5,Safe
VH003,CNG,City Bus,2026-07-24 19:14:26.213000,252.6,259.6,501.5,1.06,20.2,2.14,63.6,42.5,Safe
VH003,CNG,City Bus,2026-07-24 19:14:41.213000,284.7,139.5,467.6,3.88,8.1,0.0,55.0,68.3,Safe
VH003,CNG,City Bus,2026-07-24 19:14:56.213000,277.2,173.0,441.2,3.48,51.6,11.48,63.1,47.1,Safe
VH003,CNG,City Bus,2026-07-24 19:15:11.213000,263.6,158.4,437.8,1.75,18.7,5.34,61.7,64.7,Safe
VH003,CNG,City Bus,2026-07-24 19:15:26.213000,146.8,200.4,476.7,1.15,12.6,5.0,79.0,39.7,Safe
VH003,CNG,City Bus,2026-07-24 19:15:41.213000,284.3,124.7,512.5,3.95,42.1,2.85,80.5,66.0,Safe
VH003,CNG,City Bus,2026-07-24 19:15:56.213000,241.8,108.5,411.6,7.03,50.8,12.57,63.3,43.3,Safe
VH003,CNG,City Bus,2026-07-24 19:16:11.213000,290.9,192.1,423.9,3.5,32.9,17.03,53.6,64.3,Safe
VH003,CNG,City Bus,2026-07-24 19:16:26.213000,222.3,123.5,378.0,3.71,30.2,0.0,81.7,44.6,Safe
VH003,CNG,City Bus,2026-07-24 19:16:41.213000,261.8,216.3,438.7,0.62,41.6,4.5,64.9,59.7,Safe
VH003,CNG,City Bus,2026-07-24 19:16:56.213000,331.8,297.6,612.1,6.57,66.2,12.26,89.8,68.9,Moderate
VH003,CNG,City Bus,2026-07-24 19:17:11.213000,357.0,327.4,622.1,7.09,66.7,13.61,92.3,48.1,Moderate
VH003,CNG,City Bus,2026-07-24 19:17:26.213000,375.5,335.2,679.6,7.25,70.9,13.98,93.2,42.1,Moderate
VH003,CNG,City Bus,2026-07-24 19:17:41.213000,378.4,342.6,677.0,7.39,76.9,14.42,95.3,39.7,Moderate
VH003,CNG,City Bus,2026-07-24 19:17:56.213000,334.4,312.3,612.1,6.16,60.2,9.48,91.2,61.1,Moderate
VH003,CNG,City Bus,2026-07-24 19:18:11.213000,395.5,360.8,688.8,7.84,76.4,12.5,96.9,57.7,Moderate
VH003,CNG,City Bus,2026-07-24 19:18:26.213000,355.0,331.1,634.8,6.86,70.0,12.82,92.8,57.6,Moderate
VH003,CNG,City Bus,2026-07-24 19:18:41.213000,404.1,362.9,698.4,7.89,77.7,15.5,94.7,57.9,Moderate
VH003,CNG,City Bus,2026-07-24 19:18:56.213000,401.0,350.5,699.1,7.87,77.8,13.07,94.9,65.8,Moderate
VH003,CNG,City Bus,2026-07-24 19:19:11.213000,214.5,124.5,378.5,1.59,45.9,4.11,81.3,43.8,Safe
VH003,CNG,City Bus,2026-07-24 19:19:26.213000,258.8,107.6,419.0,4.43,6.9,3.78,82.0,48.7,Safe
VH003,CNG,City Bus,2026-07-24 19:19:41.213000,378.4,339.8,664.7,7.19,66.7,12.71,94.1,61.8,Moderate
VH003,CNG,City Bus,2026-07-24 19:19:56.213000,282.3,164.9,502.1,3.02,22.7,0.2,49.9,64.6,Safe
VH003,CNG,City Bus,2026-07-24 19:20:11.213000,275.8,197.8,441.0,1.11,28.8,7.93,76.6,66.8,Safe
VH003,CNG,City Bus,2026-07-24 19:20:26.213000,322.2,298.2,601.5,5.93,63.7,9.31,88.8,53.2,Moderate
VH003,CNG,City Bus,2026-07-24 19:20:41.213000,341.7,291.5,599.0,6.16,57.4,10.96,91.1,41.3,Moderate
VH003,CNG,City Bus,2026-07-24 19:20:56.213000,255.9,180.1,368.9,1.62,12.6,7.45,71.5,42.6,Safe
VH003,CNG,City Bus,2026-07-24 19:21:11.213000,202.9,229.6,474.4,4.95,9.9,2.37,81.6,55.0,Safe
VH003,CNG,City Bus,2026-07-24 19:21:26.213000,163.9,107.4,448.2,2.44,35.6,6.22,61.3,44.9,Safe
VH003,CNG,City Bus,2026-07-24 19:21:41.213000,249.8,129.5,395.7,2.92,33.9,6.72,51.1,57.6,Safe
VH003,CNG,City Bus,2026-07-24 19:21:56.213000,195.2,108.8,418.3,0.97,28.7,4.44,51.1,67.7,Safe
VH003,CNG,City Bus,2026-07-24 19:22:11.213000,173.4,238.3,497.1,0.35,30.1,2.49,81.4,45.0,Safe
VH003,CNG,City Bus,2026-07-24 19:22:26.213000,175.8,260.3,475.9,0.69,23.4,1.5,55.0,58.4,Safe
VH003,CNG,City Bus,2026-07-24 19:22:41.213000,183.1,251.5,384.9,2.43,41.0,4.58,58.3,57.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:36:41.213000,241.5,240.3,486.9,6.74,65.5,17.09,63.3,39.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:36:56.213000,162.9,183.2,583.3,8.89,87.7,7.69,85.1,44.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:37:11.213000,233.1,209.6,463.8,7.52,27.0,11.76,85.8,62.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:37:26.213000,259.6,222.9,512.7,0.69,62.9,17.3,90.4,40.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:37:41.213000,299.6,278.6,601.3,6.14,42.8,7.33,60.2,40.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:37:56.213000,183.9,242.0,469.0,7.6,40.2,8.63,89.4,46.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:38:11.213000,243.1,107.7,521.9,2.68,75.4,4.78,67.5,54.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:38:26.213000,210.4,179.4,562.1,10.05,68.3,11.95,83.3,59.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:38:41.213000,257.4,330.7,528.1,7.11,62.7,9.93,81.1,43.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:38:56.213000,188.4,155.5,422.7,0.02,32.5,10.62,72.0,46.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:39:11.213000,193.9,277.2,445.4,4.02,76.5,10.94,70.4,45.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:39:26.213000,145.3,280.9,561.1,0.21,17.1,3.04,78.2,56.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:39:41.213000,267.3,264.2,433.2,1.35,26.0,15.25,70.4,35.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:39:56.213000,271.7,232.4,446.8,3.96,71.5,1.63,58.6,42.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:40:11.213000,207.0,269.9,603.0,3.59,77.7,11.85,65.4,47.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:40:26.213000,143.7,192.3,625.7,5.18,70.3,9.76,67.9,49.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:40:41.213000,183.5,208.2,622.4,5.54,27.4,1.97,65.7,52.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:40:56.213000,194.3,137.1,456.9,7.98,33.1,11.47,85.8,56.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:41:11.213000,176.9,302.4,436.2,3.24,64.6,4.83,62.9,62.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:41:26.213000,113.2,266.7,430.9,6.96,84.5,8.06,65.1,54.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:41:41.213000,225.0,194.0,490.7,9.33,36.3,7.27,66.5,52.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:41:56.213000,191.9,292.8,419.7,3.84,40.9,15.54,87.1,51.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:42:11.213000,181.5,208.4,430.0,1.85,28.5,15.41,77.6,47.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:42:26.213000,273.9,176.9,485.0,0.85,22.2,6.14,60.3,34.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:42:41.213000,363.5,191.4,400.6,7.87,61.4,26.31,90.0,44.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:42:56.213000,207.4,246.9,411.5,2.99,18.1,1.24,92.2,53.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:43:11.213000,180.6,198.8,582.0,2.47,19.5,6.93,76.4,39.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:43:26.213000,286.3,135.1,589.2,8.79,55.3,0.37,62.6,53.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:43:41.213000,113.3,191.8,524.0,7.82,66.5,6.1,90.7,38.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:43:56.213000,348.0,303.3,611.8,9.35,38.6,5.32,65.6,35.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:44:11.213000,230.7,177.6,462.4,0.94,46.0,6.98,80.3,61.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:44:26.213000,302.4,120.9,603.3,1.18,87.8,16.2,63.2,49.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:44:41.213000,229.2,130.3,431.6,5.03,24.3,7.34,62.4,58.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:44:56.213000,128.9,291.6,611.5,8.98,55.7,6.19,64.0,45.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:45:11.213000,221.8,149.8,435.3,5.09,73.3,6.47,78.6,57.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:45:26.213000,152.9,143.2,566.2,2.04,27.1,9.1,65.0,54.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:45:41.213000,222.8,201.4,500.1,1.62,28.2,12.97,82.1,50.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:45:56.213000,245.1,158.3,491.4,2.13,32.1,8.85,70.2,56.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:46:11.213000,233.0,327.9,616.6,0.45,13.9,2.26,76.8,47.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:46:26.213000,129.0,313.9,594.5,3.52,29.1,6.2,66.2,43.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:46:41.213000,116.8,195.0,586.9,4.49,52.6,5.57,74.7,33.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:46:56.213000,297.5,253.9,573.7,2.76,38.5,8.19,62.6,39.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:47:11.213000,137.4,256.1,457.4,9.47,68.6,8.12,59.4,41.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:47:26.213000,113.8,311.5,440.8,2.08,18.1,1.19,76.5,57.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:47:41.213000,179.2,111.6,488.1,1.79,87.3,17.1,77.3,38.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:47:56.213000,271.1,328.5,601.8,9.1,21.7,7.11,60.5,36.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:48:11.213000,241.4,107.9,463.1,0.28,37.8,4.04,63.5,53.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:48:26.213000,298.1,315.6,413.3,2.87,22.8,9.17,81.8,64.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:48:41.213000,156.8,226.4,431.4,8.73,88.7,11.08,80.4,57.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:48:56.213000,164.6,276.9,446.7,0.47,89.6,9.1,65.6,46.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:49:11.213000,264.7,258.0,590.7,6.36,72.2,5.65,67.6,45.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:49:26.213000,212.1,220.1,452.0,6.95,61.9,16.31,68.6,47.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:49:41.213000,191.1,319.8,431.3,3.2,40.3,18.42,88.1,57.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:49:56.213000,158.5,177.6,613.7,4.3,35.2,12.69,91.8,54.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:50:11.213000,220.3,206.8,439.1,5.68,30.6,14.14,77.1,57.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:50:26.213000,131.5,254.1,534.1,7.69,55.0,15.77,66.4,44.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:50:41.213000,179.5,335.0,440.6,4.35,81.5,9.73,80.7,42.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:50:56.213000,160.2,120.6,511.0,7.81,51.1,14.24,66.0,35.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:51:11.213000,151.7,176.7,546.1,0.72,14.8,14.64,68.6,50.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:51:26.213000,121.6,114.8,496.7,5.6,19.9,15.86,65.5,55.1,Safe
